year,stock,capture,effort
2010,Serranidae,8177,2326330826
2010,Siganus spp,13373,2326330826
2010,Tenualosa ilisha,20783,2326330826
2010,Upeneus spp,11456,2326330826
2011,Cynoglossidae,1042,2056558945
2011,Leiognathidae,10615,2056558945
2011,Lutjanidae,7148,2056558945
2011,Mullidae,2592,2056558945
2011,Percoidei,52649,2056558945
2011,Polynemidae,5365,2056558945
2011,Serranidae,6355,2056558945
2011,Siganus spp,12970,2056558945
2011,Tenualosa ilisha,13561,2056558945
2011,Upeneus spp,10152,2056558945
2012,Cynoglossidae,1057,2001102077
2012,Leiognathidae,14061,2001102077
2012,Lutjanidae,6251.601,2001102077
2012,Mullidae,4906,2001102077
2012,Percoidei,54455,2001102077
2012,Polynemidae,49027,2001102077
2012,Serranidae,7784.863,2001102077
2012,Siganus spp,15439.359,2001102077
2012,Tenualosa ilisha,10324,2001102077
2012,Upeneus spp,16100.068,2001102077
2013,Cynoglossidae,1075,2059530650
2013,Leiognathidae,14229,2059530650
2013,Lutjanidae,6145.834,2059530650
2013,Mullidae,4302,2059530650
2013,Percoidei,50792,2059530650
2013,Polynemidae,33697,2059530650
2013,Serranidae,8326.667,2059530650
2013,Siganus spp,15923.751,2059530650
2013,Tenualosa ilisha,6901,2059530650
2013,Upeneus spp,20053,2059530650
2014,Cynoglossidae,1090,2345245473
2014,Leiognathidae,28635,2345245473
2014,Lutjanidae,8807.888,2345245473
2014,Mullidae,4795,2345245473
2014,Percoidei,25595,2345245473
2014,Polynemidae,8200,2345245473
2014,Serranidae,7946.213,2345245473
2014,Siganus spp,16986.203,2345245473
2014,Tenualosa ilisha,6916,2345245473
2014,Upeneus spp,9780,2345245473
2015,Cynoglossidae,1123,2355082116
2015,Leiognathidae,22663,2355082116
2015,Lutjanidae,12189.227,2355082116
2015,Mullidae,4301,2355082116
2015,Percoidei,0,2355082116
2015,Polynemidae,9500,2355082116
2015,Serranidae,6725.398,2355082116
2015,Siganus spp,18620.136,2355082116
2015,Tenualosa ilisha,7516,2355082116
2015,Upeneus spp,13659.272,2355082116
2016,Cynoglossidae,1256,2355082116
2016,Leiognathidae,21564,2355082116
2016,Lutjanidae,14580.695,2355082116
2016,Mullidae,4489,2355082116
2016,Percoidei,0,2355082116
2016,Polynemidae,8400,2355082116
2016,Serranidae,6534.53,2355082116
2016,Siganus spp,19992.25,2355082116
2016,Tenualosa ilisha,23955,2355082116
2016,Upeneus spp,13511,2355082116
2017,Cynoglossidae,1288,2355082116
2017,Leiognathidae,20951,2355082116
2017,Lutjanidae,16603.344,2355082116
2017,Mullidae,5165,2355082116
2017,Percoidei,0,2355082116
2017,Polynemidae,9295,2355082116
2017,Serranidae,6836.713,2355082116
2017,Siganus spp,18950.63,2355082116
2017,Tenualosa ilisha,18230,2355082116
2017,Upeneus spp,9120.229,2355082116
2018,Cynoglossidae,1396,2355082116
2018,Leiognathidae,18247.216,2355082116
2018,Lutjanidae,18814.282,2355082116
2018,Mullidae,4807,2355082116
2018,Percoidei,0,2355082116
2018,Polynemidae,6901.304,2355082116
